Ensembl Gene ID,Human Ensembl Gene ID,Homology Type,"Orthology confidence [0 low, 1 high]",% Identity with respect to query gene,% Identity with respect to Human gene
ENSDARG00000102653,ENSG00000244197,ortholog_many2many,0,67,64
ENSDARG00000102653,ENSG00000264293,ortholog_many2many,0,69,70
ENSDARG00000102653,ENSG00000263426,ortholog_many2many,0,70,70
ENSDARG00000102653,ENSG00000265885,ortholog_many2many,0,72,71
ENSDARG00000013312,ENSG00000081803,ortholog_one2one,1,75,36
ENSDARG00000071036,ENSG00000106785,ortholog_one2many,0,26,12
ENSDARG00000102011,ENSG00000263529,ortholog_many2many,0,75,74
ENSDARG00000102011,ENSG00000276359,ortholog_many2many,0,67,70
ENSDARG00000102011,ENSG00000242065,ortholog_many2many,0,70,72
ENSDARG00000102011,ENSG00000242657,ortholog_many2many,0,74,71
ENSDARG00000102011,ENSG00000265327,ortholog_many2many,0,71,71
ENSDARG00000102011,ENSG00000244326,ortholog_many2many,0,72,71
ENSDARG00000102011,ENSG00000243398,ortholog_many2many,0,64,71
ENSDARG00000102011,ENSG00000266467,ortholog_many2many,0,77,76
ENSDARG00000102011,ENSG00000242560,ortholog_many2many,0,73,73
ENSDARG00000102011,ENSG00000276782,ortholog_many2many,0,63,66
ENSDARG00000102011,ENSG00000242565,ortholog_many2many,0,69,68
ENSDARG00000102011,ENSG00000240502,ortholog_many2many,0,69,71
ENSDARG00000102011,ENSG00000244197,ortholog_many2many,0,68,65
ENSDARG00000102011,ENSG00000264293,ortholog_many2many,0,69,70
ENSDARG00000102011,ENSG00000263426,ortholog_many2many,0,70,70
ENSDARG00000102011,ENSG00000265885,ortholog_many2many,0,73,72
ENSDARG00000083615,,,,,
ENSDARG00000037628,ENSG00000149743,ortholog_one2one,1,53,47
ENSDARG00000099207,,,,,
ENSDARG00000078822,ENSG00000122483,ortholog_one2one,1,33,30
ENSDARG00000036386,ENSG00000173914,ortholog_many2many,1,46,53
ENSDARG00000036386,ENSG00000248643,ortholog_many2many,1,33,41
ENSDARG00000036386,ENSG00000173933,ortholog_many2many,1,44,51
ENSDARG00000074528,ENSG00000099256,ortholog_one2many,1,59,60
ENSDARG00000082245,,,,,
ENSDARG00000051809,ENSG00000103313,ortholog_many2many,0,23,17
ENSDARG00000051809,ENSG00000179046,ortholog_many2many,0,19,25
ENSDARG00000051809,ENSG00000229292,ortholog_many2many,0,16,31
ENSDARG00000051809,ENSG00000223638,ortholog_many2many,0,16,31
ENSDARG00000051809,ENSG00000128276,ortholog_many2many,0,17,29
ENSDARG00000051809,ENSG00000128253,ortholog_many2many,0,16,24
ENSDARG00000051809,ENSG00000251258,ortholog_many2many,0,14,30
ENSDARG00000051809,ENSG00000128250,ortholog_many2many,0,16,29
ENSDARG00000105061,,,,,
ENSDARG00000077215,ENSG00000075151,ortholog_one2many,1,55,44
ENSDARG00000034168,ENSG00000163536,ortholog_one2one,1,58,58
ENSDARG00000079608,ENSG00000163082,ortholog_one2one,1,46,47
ENSDARG00000035986,ENSG00000175354,ortholog_one2many,1,62,59
ENSDARG00000099254,,,,,
ENSDARG00000090870,,,,,
ENSDARG00000103622,,,,,
ENSDARG00000082746,ENSG00000200516,ortholog_many2many,0,62,62
ENSDARG00000082746,ENSG00000223113,ortholog_many2many,0,53,60
ENSDARG00000082746,ENSG00000222428,ortholog_many2many,0,60,51
ENSDARG00000059411,ENSG00000141401,ortholog_one2one,1,69,66
ENSDARG00000101391,ENSG00000263529,ortholog_many2many,0,75,74
ENSDARG00000101391,ENSG00000276359,ortholog_many2many,0,67,70
ENSDARG00000101391,ENSG00000242065,ortholog_many2many,0,70,72
ENSDARG00000101391,ENSG00000242657,ortholog_many2many,0,71,68
ENSDARG00000101391,ENSG00000265327,ortholog_many2many,0,69,69
ENSDARG00000101391,ENSG00000244326,ortholog_many2many,0,72,71
ENSDARG00000101391,ENSG00000243398,ortholog_many2many,0,63,71
ENSDARG00000101391,ENSG00000266467,ortholog_many2many,0,74,74
ENSDARG00000101391,ENSG00000242560,ortholog_many2many,0,73,73
ENSDARG00000101391,ENSG00000276782,ortholog_many2many,0,63,65
ENSDARG00000101391,ENSG00000242565,ortholog_many2many,0,67,67
ENSDARG00000101391,ENSG00000240502,ortholog_many2many,0,69,71
ENSDARG00000101391,ENSG00000244197,ortholog_many2many,0,68,65
ENSDARG00000101391,ENSG00000264293,ortholog_many2many,0,69,70
ENSDARG00000101391,ENSG00000263426,ortholog_many2many,0,71,70
ENSDARG00000101391,ENSG00000265885,ortholog_many2many,0,73,72
ENSDARG00000100284,,,,,
ENSDARG00000077371,ENSG00000124249,ortholog_one2one,0,55,59
ENSDARG00000080100,ENSG00000199059,ortholog_one2many,1,71,50
ENSDARG00000020465,ENSG00000182944,ortholog_one2many,1,50,45
ENSDARG00000069538,ENSG00000125484,ortholog_one2one,1,60,51
ENSDARG00000039095,,,,,
ENSDARG00000101764,ENSG00000263529,ortholog_many2many,0,74,73
ENSDARG00000101764,ENSG00000276359,ortholog_many2many,0,66,69
ENSDARG00000101764,ENSG00000242065,ortholog_many2many,0,69,71
ENSDARG00000101764,ENSG00000242657,ortholog_many2many,0,71,68
ENSDARG00000101764,ENSG00000265327,ortholog_many2many,0,69,69
ENSDARG00000101764,ENSG00000244326,ortholog_many2many,0,70,70
ENSDARG00000101764,ENSG00000243398,ortholog_many2many,0,62,69
ENSDARG00000101764,ENSG00000266467,ortholog_many2many,0,74,73
ENSDARG00000101764,ENSG00000242560,ortholog_many2many,0,72,72
ENSDARG00000101764,ENSG00000276782,ortholog_many2many,0,61,64
ENSDARG00000101764,ENSG00000242565,ortholog_many2many,0,68,67
ENSDARG00000101764,ENSG00000240502,ortholog_many2many,0,67,70
ENSDARG00000101764,ENSG00000244197,ortholog_many2many,0,66,64
ENSDARG00000101764,ENSG00000264293,ortholog_many2many,0,70,71
ENSDARG00000101764,ENSG00000263426,ortholog_many2many,0,70,69
ENSDARG00000101764,ENSG00000265885,ortholog_many2many,0,72,71
ENSDARG00000055690,ENSG00000174796,ortholog_one2many,1,28,23
ENSDARG00000084678,,,,,
ENSDARG00000040705,ENSG00000115419,ortholog_one2many,0,67,57
ENSDARG00000080781,,,,,
ENSDARG00000015070,ENSG00000014138,ortholog_one2one,0,57,57
ENSDARG00000105024,ENSG00000263529,ortholog_many2many,0,71,70
ENSDARG00000105024,ENSG00000276359,ortholog_many2many,0,66,69
ENSDARG00000105024,ENSG00000242065,ortholog_many2many,0,67,68
ENSDARG00000105024,ENSG00000242657,ortholog_many2many,0,70,67
ENSDARG00000105024,ENSG00000265327,ortholog_many2many,0,67,66
ENSDARG00000105024,ENSG00000244326,ortholog_many2many,0,70,69
ENSDARG00000105024,ENSG00000243398,ortholog_many2many,0,63,70
ENSDARG00000105024,ENSG00000266467,ortholog_many2many,0,73,72
ENSDARG00000105024,ENSG00000242560,ortholog_many2many,0,70,70
ENSDARG00000105024,ENSG00000276782,ortholog_many2many,0,60,62
ENSDARG00000105024,ENSG00000242565,ortholog_many2many,0,67,66
ENSDARG00000105024,ENSG00000240502,ortholog_many2many,0,67,69
ENSDARG00000105024,ENSG00000244197,ortholog_many2many,0,65,62
ENSDARG00000105024,ENSG00000264293,ortholog_many2many,0,66,66
ENSDARG00000105024,ENSG00000263426,ortholog_many2many,0,65,65
ENSDARG00000105024,ENSG00000265885,ortholog_many2many,0,72,70
ENSDARG00000003927,ENSG00000157224,ortholog_one2one,1,39,55
ENSDARG00000087212,,,,,
ENSDARG00000059483,ENSG00000187079,ortholog_one2many,1,91,88
ENSDARG00000095041,,,,,
ENSDARG00000004789,,,,,
ENSDARG00000093185,ENSG00000152402,ortholog_one2one,1,71,46
ENSDARG00000055476,ENSG00000137699,ortholog_one2many,1,20,18
ENSDARG00000006341,ENSG00000169962,ortholog_one2one,0,36,36
ENSDARG00000012446,ENSG00000130589,ortholog_one2many,1,47,9
ENSDARG00000079795,ENSG00000214376,ortholog_one2one,1,37,28
ENSDARG00000030058,ENSG00000121075,ortholog_one2one,1,59,58
ENSDARG00000056087,ENSG00000119147,ortholog_one2many,1,51,49
ENSDARG00000090480,ENSG00000159588,ortholog_one2one,1,29,27
ENSDARG00000102249,ENSG00000124299,ortholog_one2one,1,68,69
ENSDARG00000015990,ENSG00000172534,ortholog_one2many,0,71,63
ENSDARG00000020891,ENSG00000175193,ortholog_one2many,1,64,61
ENSDARG00000017649,ENSG00000081138,ortholog_one2many,1,60,56
ENSDARG00000058871,ENSG00000164049,ortholog_one2one,1,28,29
ENSDARG00000044954,ENSG00000187122,ortholog_one2many,1,74,74
ENSDARG00000062263,ENSG00000140750,ortholog_one2many,0,63,38
ENSDARG00000088254,ENSG00000263529,ortholog_many2many,0,74,72
ENSDARG00000088254,ENSG00000276359,ortholog_many2many,0,67,69
ENSDARG00000088254,ENSG00000242065,ortholog_many2many,0,69,70
ENSDARG00000088254,ENSG00000242657,ortholog_many2many,0,71,67
ENSDARG00000088254,ENSG00000265327,ortholog_many2many,0,69,67
ENSDARG00000088254,ENSG00000244326,ortholog_many2many,0,72,70
ENSDARG00000088254,ENSG00000243398,ortholog_many2many,0,63,69
ENSDARG00000088254,ENSG00000266467,ortholog_many2many,0,74,72
ENSDARG00000088254,ENSG00000242560,ortholog_many2many,0,74,72
ENSDARG00000088254,ENSG00000276782,ortholog_many2many,0,63,64
ENSDARG00000088254,ENSG00000242565,ortholog_many2many,0,67,66
ENSDARG00000088254,ENSG00000240502,ortholog_many2many,0,68,69
ENSDARG00000088254,ENSG00000244197,ortholog_many2many,0,68,64
ENSDARG00000088254,ENSG00000264293,ortholog_many2many,0,68,68
ENSDARG00000088254,ENSG00000263426,ortholog_many2many,0,70,68
ENSDARG00000088254,ENSG00000265885,ortholog_many2many,0,73,71
ENSDARG00000030630,ENSG00000168389,ortholog_one2many,1,55,55
ENSDARG00000059280,,,,,
ENSDARG00000083954,,,,,
ENSDARG00000015016,ENSG00000066735,ortholog_one2many,1,45,49
ENSDARG00000103219,ENSG00000263529,ortholog_many2many,0,73,70
ENSDARG00000103219,ENSG00000276359,ortholog_many2many,0,65,65
ENSDARG00000103219,ENSG00000242065,ortholog_many2many,0,67,67
ENSDARG00000103219,ENSG00000242657,ortholog_many2many,0,69,64
ENSDARG00000103219,ENSG00000265327,ortholog_many2many,0,68,66
ENSDARG00000103219,ENSG00000244326,ortholog_many2many,0,71,68
ENSDARG00000103219,ENSG00000243398,ortholog_many2many,0,62,67
ENSDARG00000103219,ENSG00000266467,ortholog_many2many,0,73,70
ENSDARG00000103219,ENSG00000242560,ortholog_many2many,0,72,70
ENSDARG00000103219,ENSG00000276782,ortholog_many2many,0,61,62
ENSDARG00000103219,ENSG00000242565,ortholog_many2many,0,67,64
ENSDARG00000103219,ENSG00000240502,ortholog_many2many,0,66,67
ENSDARG00000103219,ENSG00000244197,ortholog_many2many,0,66,62
ENSDARG00000103219,ENSG00000264293,ortholog_many2many,0,67,66
ENSDARG00000103219,ENSG00000263426,ortholog_many2many,0,70,68
ENSDARG00000103219,ENSG00000265885,ortholog_many2many,0,71,68
ENSDARG00000098684,,,,,
ENSDARG00000097673,,,,,
ENSDARG00000071304,ENSG00000095383,ortholog_one2one,1,45,45
ENSDARG00000088199,,,,,
ENSDARG00000096596,,,,,
ENSDARG00000102000,,,,,
ENSDARG00000104602,,,,,
ENSDARG00000098459,,,,,
ENSDARG00000068104,,,,,
ENSDARG00000083266,ENSG00000212304,ortholog_many2many,0,63,66
ENSDARG00000083266,ENSG00000209042,ortholog_many2many,0,65,67
ENSDARG00000083266,ENSG00000222365,ortholog_many2many,0,66,67
ENSDARG00000003779,ENSG00000169862,ortholog_one2many,1,78,77
ENSDARG00000075180,ENSG00000137210,ortholog_many2many,1,54,38
ENSDARG00000075180,ENSG00000111843,ortholog_many2many,1,70,67
ENSDARG00000074148,ENSG00000124232,ortholog_one2one,0,60,59
ENSDARG00000099518,,,,,
ENSDARG00000102646,ENSG00000263529,ortholog_many2many,0,76,75
ENSDARG00000102646,ENSG00000276359,ortholog_many2many,0,68,71
ENSDARG00000102646,ENSG00000242065,ortholog_many2many,0,70,72
ENSDARG00000102646,ENSG00000242657,ortholog_many2many,0,72,70
ENSDARG00000102646,ENSG00000265327,ortholog_many2many,0,71,71
ENSDARG00000102646,ENSG00000244326,ortholog_many2many,0,73,72
ENSDARG00000102646,ENSG00000243398,ortholog_many2many,0,64,71
ENSDARG00000102646,ENSG00000266467,ortholog_many2many,0,76,75
ENSDARG00000102646,ENSG00000242560,ortholog_many2many,0,74,74
ENSDARG00000102646,ENSG00000276782,ortholog_many2many,0,63,66
ENSDARG00000102646,ENSG00000242565,ortholog_many2many,0,69,69
ENSDARG00000102646,ENSG00000240502,ortholog_many2many,0,69,72
ENSDARG00000102646,ENSG00000244197,ortholog_many2many,0,69,66
ENSDARG00000102646,ENSG00000264293,ortholog_many2many,0,71,72
ENSDARG00000102646,ENSG00000263426,ortholog_many2many,0,71,71
ENSDARG00000102646,ENSG00000265885,ortholog_many2many,0,74,73
ENSDARG00000088083,ENSG00000160584,ortholog_one2one,1,71,23
ENSDARG00000103410,,,,,
ENSDARG00000060532,ENSG00000008277,ortholog_one2one,1,64,65
ENSDARG00000102697,,,,,
ENSDARG00000059276,ENSG00000170166,ortholog_one2one,0,61,61
ENSDARG00000098379,,,,,
ENSDARG00000104778,ENSG00000263529,ortholog_many2many,0,76,75
ENSDARG00000104778,ENSG00000276359,ortholog_many2many,0,68,71
ENSDARG00000104778,ENSG00000242065,ortholog_many2many,0,70,72
ENSDARG00000104778,ENSG00000242657,ortholog_many2many,0,72,69
ENSDARG00000104778,ENSG00000265327,ortholog_many2many,0,71,70
ENSDARG00000104778,ENSG00000244326,ortholog_many2many,0,72,71
ENSDARG00000104778,ENSG00000243398,ortholog_many2many,0,64,71
ENSDARG00000104778,ENSG00000266467,ortholog_many2many,0,75,75
ENSDARG00000104778,ENSG00000242560,ortholog_many2many,0,73,73
ENSDARG00000104778,ENSG00000276782,ortholog_many2many,0,63,66
ENSDARG00000104778,ENSG00000242565,ortholog_many2many,0,68,68
ENSDARG00000104778,ENSG00000240502,ortholog_many2many,0,69,71
ENSDARG00000104778,ENSG00000244197,ortholog_many2many,0,69,66
ENSDARG00000104778,ENSG00000264293,ortholog_many2many,0,70,71
ENSDARG00000104778,ENSG00000263426,ortholog_many2many,0,70,70
ENSDARG00000104778,ENSG00000265885,ortholog_many2many,0,73,72
ENSDARG00000102640,ENSG00000167004,ortholog_one2one,0,78,70
ENSDARG00000101844,,,,,
ENSDARG00000088785,ENSG00000263529,ortholog_many2many,0,69,46
ENSDARG00000088785,ENSG00000276359,ortholog_many2many,0,63,44
ENSDARG00000088785,ENSG00000242065,ortholog_many2many,0,65,45
ENSDARG00000088785,ENSG00000242657,ortholog_many2many,0,67,43
ENSDARG00000088785,ENSG00000265327,ortholog_many2many,0,64,42
ENSDARG00000088785,ENSG00000244326,ortholog_many2many,0,65,43
ENSDARG00000088785,ENSG00000243398,ortholog_many2many,0,56,42
ENSDARG00000088785,ENSG00000266467,ortholog_many2many,0,71,47
ENSDARG00000088785,ENSG00000242560,ortholog_many2many,0,68,45
ENSDARG00000088785,ENSG00000276782,ortholog_many2many,0,57,40
ENSDARG00000088785,ENSG00000242565,ortholog_many2many,0,60,40
ENSDARG00000088785,ENSG00000240502,ortholog_many2many,0,67,46
ENSDARG00000088785,ENSG00000244197,ortholog_many2many,0,62,40
ENSDARG00000088785,ENSG00000264293,ortholog_many2many,0,64,44
ENSDARG00000088785,ENSG00000263426,ortholog_many2many,0,68,45
ENSDARG00000088785,ENSG00000265885,ortholog_many2many,0,70,46
ENSDARG00000041295,ENSG00000105370,ortholog_one2many,1,79,63
ENSDARG00000008164,ENSG00000103313,ortholog_many2many,0,25,17
ENSDARG00000008164,ENSG00000179046,ortholog_many2many,0,16,20
ENSDARG00000008164,ENSG00000229292,ortholog_many2many,0,16,31
ENSDARG00000008164,ENSG00000223638,ortholog_many2many,0,16,31
ENSDARG00000008164,ENSG00000128276,ortholog_many2many,0,18,31
ENSDARG00000008164,ENSG00000128253,ortholog_many2many,0,17,25
ENSDARG00000008164,ENSG00000251258,ortholog_many2many,0,13,28
ENSDARG00000008164,ENSG00000128250,ortholog_many2many,0,18,31
ENSDARG00000082495,,,,,
ENSDARG00000037478,ENSG00000150394,ortholog_one2one,1,76,76
ENSDARG00000039077,ENSG00000077498,ortholog_one2one,1,60,60
ENSDARG00000101384,ENSG00000263529,ortholog_many2many,0,74,73
ENSDARG00000101384,ENSG00000276359,ortholog_many2many,0,67,70
ENSDARG00000101384,ENSG00000242065,ortholog_many2many,0,69,71
ENSDARG00000101384,ENSG00000242657,ortholog_many2many,0,71,69
ENSDARG00000101384,ENSG00000265327,ortholog_many2many,0,70,69
ENSDARG00000101384,ENSG00000244326,ortholog_many2many,0,72,71
ENSDARG00000101384,ENSG00000243398,ortholog_many2many,0,63,70
ENSDARG00000101384,ENSG00000266467,ortholog_many2many,0,74,74
ENSDARG00000101384,ENSG00000242560,ortholog_many2many,0,73,73
ENSDARG00000101384,ENSG00000276782,ortholog_many2many,0,64,67
ENSDARG00000101384,ENSG00000242565,ortholog_many2many,0,68,68
ENSDARG00000101384,ENSG00000240502,ortholog_many2many,0,68,70
ENSDARG00000101384,ENSG00000244197,ortholog_many2many,0,67,64
ENSDARG00000101384,ENSG00000264293,ortholog_many2many,0,69,70
ENSDARG00000101384,ENSG00000263426,ortholog_many2many,0,72,72
ENSDARG00000101384,ENSG00000265885,ortholog_many2many,0,73,72
ENSDARG00000105126,ENSG00000263529,ortholog_many2many,0,70,69
ENSDARG00000105126,ENSG00000276359,ortholog_many2many,0,66,69
ENSDARG00000105126,ENSG00000242065,ortholog_many2many,0,66,67
ENSDARG00000105126,ENSG00000242657,ortholog_many2many,0,68,65
ENSDARG00000105126,ENSG00000265327,ortholog_many2many,0,67,66
ENSDARG00000105126,ENSG00000244326,ortholog_many2many,0,70,69
ENSDARG00000105126,ENSG00000243398,ortholog_many2many,0,63,70
ENSDARG00000105126,ENSG00000266467,ortholog_many2many,0,72,71
ENSDARG00000105126,ENSG00000242560,ortholog_many2many,0,70,70
ENSDARG00000105126,ENSG00000276782,ortholog_many2many,0,59,62
ENSDARG00000105126,ENSG00000242565,ortholog_many2many,0,66,65
ENSDARG00000105126,ENSG00000240502,ortholog_many2many,0,67,69
ENSDARG00000105126,ENSG00000244197,ortholog_many2many,0,64,61
ENSDARG00000105126,ENSG00000264293,ortholog_many2many,0,66,67
ENSDARG00000105126,ENSG00000263426,ortholog_many2many,0,63,63
ENSDARG00000105126,ENSG00000265885,ortholog_many2many,0,71,70
ENSDARG00000104791,ENSG00000181355,ortholog_one2one,0,7,9
ENSDARG00000101200,,,,,
ENSDARG00000103599,ENSG00000263529,ortholog_many2many,0,75,74
ENSDARG00000103599,ENSG00000276359,ortholog_many2many,0,67,70
ENSDARG00000103599,ENSG00000242065,ortholog_many2many,0,70,72
ENSDARG00000103599,ENSG00000242657,ortholog_many2many,0,72,69
ENSDARG00000103599,ENSG00000265327,ortholog_many2many,0,70,69
ENSDARG00000103599,ENSG00000244326,ortholog_many2many,0,71,70
ENSDARG00000103599,ENSG00000243398,ortholog_many2many,0,63,70
ENSDARG00000103599,ENSG00000266467,ortholog_many2many,0,75,74
ENSDARG00000103599,ENSG00000242560,ortholog_many2many,0,73,73
ENSDARG00000103599,ENSG00000276782,ortholog_many2many,0,62,64
ENSDARG00000103599,ENSG00000242565,ortholog_many2many,0,67,66
ENSDARG00000103599,ENSG00000240502,ortholog_many2many,0,68,70
ENSDARG00000103599,ENSG00000244197,ortholog_many2many,0,68,65
ENSDARG00000103599,ENSG00000264293,ortholog_many2many,0,70,71
ENSDARG00000103599,ENSG00000263426,ortholog_many2many,0,70,70
ENSDARG00000103599,ENSG00000265885,ortholog_many2many,0,73,72
ENSDARG00000094428,,,,,
ENSDARG00000015425,ENSG00000140090,ortholog_one2many,1,66,64
ENSDARG00000101765,ENSG00000263529,ortholog_many2many,0,74,73
ENSDARG00000101765,ENSG00000276359,ortholog_many2many,0,68,71
ENSDARG00000101765,ENSG00000242065,ortholog_many2many,0,69,71
ENSDARG00000101765,ENSG00000242657,ortholog_many2many,0,72,69
ENSDARG00000101765,ENSG00000265327,ortholog_many2many,0,70,69
ENSDARG00000101765,ENSG00000244326,ortholog_many2many,0,72,71
ENSDARG00000101765,ENSG00000243398,ortholog_many2many,0,63,70
ENSDARG00000101765,ENSG00000266467,ortholog_many2many,0,75,74
ENSDARG00000101765,ENSG00000242560,ortholog_many2many,0,73,73
ENSDARG00000101765,ENSG00000276782,ortholog_many2many,0,63,65
ENSDARG00000101765,ENSG00000242565,ortholog_many2many,0,68,68
ENSDARG00000101765,ENSG00000240502,ortholog_many2many,0,69,71
ENSDARG00000101765,ENSG00000244197,ortholog_many2many,0,68,65
ENSDARG00000101765,ENSG00000264293,ortholog_many2many,0,70,71
ENSDARG00000101765,ENSG00000263426,ortholog_many2many,0,70,70
ENSDARG00000101765,ENSG00000265885,ortholog_many2many,0,72,71
ENSDARG00000020953,ENSG00000172404,ortholog_many2many,1,46,36
ENSDARG00000020953,ENSG00000179407,ortholog_many2many,1,55,56
ENSDARG00000020953,ENSG00000105993,ortholog_many2many,1,68,49
ENSDARG00000102903,ENSG00000263529,ortholog_many2many,0,72,68
ENSDARG00000102903,ENSG00000276359,ortholog_many2many,0,66,67
ENSDARG00000102903,ENSG00000242065,ortholog_many2many,0,69,69
ENSDARG00000102903,ENSG00000242657,ortholog_many2many,0,72,67
ENSDARG00000102903,ENSG00000265327,ortholog_many2many,0,69,66
ENSDARG00000102903,ENSG00000244326,ortholog_many2many,0,71,68
ENSDARG00000102903,ENSG00000243398,ortholog_many2many,0,64,69
ENSDARG00000102903,ENSG00000266467,ortholog_many2many,0,74,71
ENSDARG00000102903,ENSG00000242560,ortholog_many2many,0,71,69
ENSDARG00000102903,ENSG00000276782,ortholog_many2many,0,63,64
ENSDARG00000102903,ENSG00000242565,ortholog_many2many,0,66,64
ENSDARG00000102903,ENSG00000240502,ortholog_many2many,0,68,69
ENSDARG00000102903,ENSG00000244197,ortholog_many2many,0,64,60
ENSDARG00000102903,ENSG00000264293,ortholog_many2many,0,67,66
ENSDARG00000102903,ENSG00000263426,ortholog_many2many,0,66,64
ENSDARG00000102903,ENSG00000265885,ortholog_many2many,0,72,69
ENSDARG00000092944,,,,,
ENSDARG00000103603,,,,,
ENSDARG00000098304,ENSG00000160551,ortholog_one2many,1,84,84
ENSDARG00000058873,ENSG00000158079,ortholog_one2many,1,46,39
ENSDARG00000079190,ENSG00000153157,ortholog_one2one,1,23,20
ENSDARG00000005540,ENSG00000130227,ortholog_one2one,0,95,96
ENSDARG00000102500,,,,,
ENSDARG00000100626,,,,,
ENSDARG00000104949,ENSG00000130304,ortholog_one2many,0,62,62
ENSDARG00000101716,ENSG00000186318,ortholog_one2one,1,64,28
ENSDARG00000018206,ENSG00000071051,ortholog_one2many,0,77,81
ENSDARG00000071103,,,,,
ENSDARG00000092956,ENSG00000188716,ortholog_one2many,1,21,28
ENSDARG00000101427,ENSG00000263529,ortholog_many2many,0,76,75
ENSDARG00000101427,ENSG00000276359,ortholog_many2many,0,68,71
ENSDARG00000101427,ENSG00000242065,ortholog_many2many,0,71,73
ENSDARG00000101427,ENSG00000242657,ortholog_many2many,0,73,70
ENSDARG00000101427,ENSG00000265327,ortholog_many2many,0,71,71
ENSDARG00000101427,ENSG00000244326,ortholog_many2many,0,73,72
